id,ffpDate,gender,age,flyTimes,lastToEnd,averageDiscount,distance,elitePoint,days
4547,2011/10/15,男,38,14,385,0.798765108,7612,0,898
29222,2005/06/22,男,50,4,146,0.766062744,7937,0,3204
53236,2009/06/30,男,61,6,2,0.885314502,6868,0,1735
14529,2011/07/29,男,38,5,31,0.681885163,8917,0,976
7925,2011/08/25,男,42,2,564,0.683805668,8892,0,949
58535,2011/11/07,女,60,2,397,1.329663241,4573,0,875
36257,2011/08/11,女,34,9,45,0.496776961,12240,0,963
56185,2005/03/31,男,51,5,149,0.632215637,9618,0,3287
22870,2011/09/10,男,46,6,30,0.735,8274,0,933
5458,2011/09/08,男,42,9,441,0.698609994,8705,0,935
60274,2012/01/14,男,43,7,100,0.781110968,7786,0,807
26652,2006/08/05,男,46,7,254,0.9032764,6733,0,2795
5565,2011/08/05,女,46,7,188,0.407142857,14938,0,969
24203,2012/01/19,男,44,7,140,0.627467244,9693,0,802
1332,2009/09/14,男,44,7,200,0.890626739,6829,0,1659
9987,2007/02/06,男,53,4,41,1.432272192,4247,0,2610
52198,2012/11/30,男,51,6,22,0.662947908,9176,0,486
9279,2011/11/30,男,50,8,138,0.769767177,7903,0,852
31473,2012/10/11,男,35,8,180,0.586539092,10373,0,536
62221,2010/05/13,男,39,9,14,0.860611033,7070,0,1418
50535,2011/05/29,女,32,6,204,0.630529534,9650,0,1037
26002,2012/02/23,男,54,10,467,0.678680571,8966,0,767
42131,2012/01/04,女,31,5,92,0.587350642,10361,0,817
6903,2012/10/26,男,44,7,252,0.926987053,6565,0,521
36615,2006/03/17,男,47,5,307,0.845353521,7199,0,2936
31420,2010/08/30,女,63,6,209,0.663022876,9180,0,1309
29153,2005/04/26,女,44,7,4,0.547212982,11123,0,3261
16011,2012/09/14,女,25,10,150,0.679967605,8952,0,563
29893,2008/01/16,女,38,4,31,0.827948857,7352,0,2266
43744,2011/02/18,女,30,6,118,0.626775124,9712,0,1137
12180,2009/11/14,男,64,6,5,0.666736035,9130,0,1598
38362,2007/05/18,男,55,5,523,0.847501044,7183,0,2509
17985,2008/04/30,男,40,5,13,0.587666763,10359,0,2161
11313,2005/10/07,男,39,9,295,0.80525,7560,0,3097
61874,2011/03/20,男,47,7,16,0.556906613,10933,0,1107
57585,2012/04/16,男,53,6,532,0.600819025,10134,0,714
37846,2012/11/13,男,49,5,344,0.676485946,9001,1144,503
17492,2011/01/26,男,35,5,297,0.944922408,6444,0,1160
54764,2006/02/01,男,36,6,111,0.769247094,7916,0,2980
16665,2009/07/01,男,39,7,21,0.554611111,10980,0,1734
1423,2010/09/21,男,46,6,88,0.575542009,10581,0,1287
48684,2009/04/13,男,37,4,72,0.800882314,7605,0,1813
37001,2006/12/28,男,45,5,45,0.624766643,9749,0,2650
23967,2011/10/23,男,30,5,627,0.929781713,6551,0,890
32303,2011/12/27,男,36,10,182,0.730377698,8340,0,825
54244,2011/01/15,女,40,6,158,0.666963758,9133,0,1171
53982,2006/08/30,男,59,3,480,0.633333333,9618,0,2770
39710,2008/11/29,男,53,5,162,0.769796537,7913,0,1948
53354,2011/02/09,男,54,5,185,0.486970181,12509,0,1146
4276,2009/09/20,男,46,8,210,0.840948371,7244,0,1653
56727,2007/11/05,男,43,6,529,0.770287015,7909,0,2338
61376,2013/02/16,男,31,5,6,0.815924736,7467,0,408
32674,2011/09/19,男,39,9,75,0.841678409,7239,0,924
13092,2011/09/06,男,33,4,410,0.649030677,9388,0,937
126,2010/11/29,女,32,6,163,0.85617395,7117,0,1218
12628,2010/12/01,男,51,7,54,0.868260188,7018,0,1216
26984,2006/08/12,男,40,3,580,0.657067385,9275,0,2788
48868,2010/05/21,男,34,7,317,0.47480134,12836,0,1410
9172,2011/02/08,男,28,9,47,0.499185027,12209,0,1147
22177,2009/09/10,男,61,4,190,1.128668519,5400,0,1663
35998,2009/01/23,男,65,8,175,0.535147498,11390,0,1893
51338,2012/03/27,男,41,6,37,0.890322769,6847,0,734
51227,2012/01/16,男,30,8,56,0.67330793,9054,0,805
56196,2005/04/03,男,68,6,12,0.675152824,9030,0,3284
62579,2006/08/30,男,57,9,40,0.734913211,8296,0,2770
58945,2010/12/02,女,29,8,175,0.540959099,11271,0,1215
24532,2012/09/05,女,23,7,73,0.340040712,17931,0,572
50986,2012/08/09,男,53,4,581,0.775,7868,0,599
59426,2012/05/13,男,39,7,213,0.841776643,7244,0,687
15189,2012/01/03,男,32,9,542,0.841089655,7250,0,818
4727,2010/09/16,男,48,6,343,0.548870387,11110,0,1292
11996,2009/02/23,男,55,5,71,0.765084682,7971,0,1862
16334,2013/03/16,男,56,8,18,0.719012025,8482,0,380
51959,2012/09/08,男,60,16,37,0.936979567,6509,0,569
50846,2012/04/28,女,35,5,510,0.608551187,10022,0,702
2864,2007/12/23,男,30,2,191,0.795,7672,0,2290
20298,2005/05/20,男,58,10,618,0.568828686,10723,0,3237
3085,2008/03/15,女,37,6,199,0.805859427,7569,0,2207
43673,2009/07/18,男,38,11,82,0.726842231,8392,0,1717
3843,2009/04/07,男,61,6,153,0.82095424,7430,0,1819
34365,2013/03/29,男,49,6,223,0.689799842,8843,0,367
15581,2012/05/31,女,29,3,643,1.281781887,4759,0,669
39913,2008/12/25,女,38,7,37,0.508596082,11995,0,1922
40823,2010/08/05,男,53,12,34,0.524366996,11635,0,1334
45924,2006/10/30,男,32,6,134,0.746767442,8170,0,2709
21972,2010/10/28,男,50,8,36,0.784019532,7782,0,1250
15981,2012/10/06,男,44,8,34,0.687912063,8870,0,541
37676,2012/02/15,男,39,7,122,0.772021761,7904,0,775
36736,2006/06/18,男,47,4,52,1.055,5784,0,2843
1341,2009/11/03,男,40,9,6,0.852063669,7162,0,1609
45043,2011/02/17,男,60,5,59,0.572,10670,0,1138
3787,2008/12/09,女,46,6,266,0.757932448,8053,0,1938
59869,2011/10/18,男,46,3,202,1.41,4329,0,895
19798,2012/02/14,男,32,8,92,0.383378344,15922,0,776
51780,2012/08/07,男,57,3,485,0.934726688,6531,0,601
13447,2009/12/17,女,38,6,47,0.767918239,7950,0,1565
18821,2006/05/01,男,52,9,122,0.652293803,9360,0,2891
57258,2008/05/12,男,,7,32,0.764647464,7985,0,2149
2626,2008/03/07,男,33,4,270,0.860724556,7094,0,2215
38234,2005/08/04,男,39,4,3,0.582588493,10481,0,3161
16163,2012/10/20,女,42,7,80,0.611452889,9987,0,527
13193,2010/01/11,女,31,6,12,0.643415148,9493,0,1540
146,2010/12/20,男,50,5,589,0.81516749,7493,0,1197
14073,2011/01/17,男,47,4,217,0.689887057,8854,0,1169
4356,2009/12/01,女,33,4,35,1.204319795,5072,0,1581
51019,2012/01/25,男,32,8,7,0.683726214,8934,0,796
46800,2012/05/13,男,32,5,44,0.828302373,7375,0,687
43480,2013/03/29,男,44,5,6,0.72,8485,0,367
39568,2008/09/19,女,31,6,259,0.677623114,9016,0,2019
53769,2008/12/18,女,37,6,103,0.706475486,8648,0,1929
59912,2011/12/16,男,41,3,67,0.812676244,7518,0,836
7403,2013/02/14,男,28,4,232,0.5375,11368,0,410
10913,2011/07/21,男,41,11,128,0.73,8371,0,984
19113,2006/11/27,男,43,5,116,0.777584934,7859,0,2681
23166,2011/01/17,男,38,6,205,0.874559244,6988,0,1169
10909,2013/01/10,女,42,8,205,0.83413266,7327,0,445
25113,2012/08/28,男,54,5,179,0.619507399,9866,0,580
58223,2010/09/23,女,40,3,464,0.704042847,8682,0,1285
6495,2012/08/09,男,34,10,81,0.661899296,9235,0,599
59106,2011/07/17,男,37,10,153,0.619506436,9867,0,988
29773,2007/10/05,男,39,10,52,0.851965157,7175,0,2369
13452,2010/02/12,男,33,8,261,0.91542378,6678,0,1508
6834,2012/08/19,女,23,3,581,0.743426973,8223,0,589
33243,2012/04/26,男,51,5,36,0.768102777,7959,0,704
42111,2011/11/18,男,40,6,252,0.840955983,7270,0,864
35984,2005/12/08,男,59,36,35,0.307729011,19868,0,3035
1166,2007/05/26,男,37,10,30,0.649831013,9409,0,2501
53752,2007/08/05,女,35,4,285,0.759840935,8047,0,2430
53480,2011/09/28,男,39,6,9,0.569887232,10730,0,915
45453,2012/08/28,男,38,7,3,0.521891269,11717,0,580
52640,2010/06/13,男,51,5,28,0.625797176,9772,0,1387
23570,2012/09/26,女,29,5,116,0.817580214,7480,0,551
37570,2011/08/04,女,29,7,491,0.786888832,7772,0,970
24478,2012/04/12,男,35,8,61,0.57991466,10546,0,718
25153,2012/12/01,男,41,6,74,0.716588166,8535,0,485
38685,2007/10/06,男,39,6,34,0.752721792,8127,0,2368
3778,2009/08/26,男,47,6,8,0.643644398,9505,0,1678
23246,2011/08/24,男,40,2,20,0.83125,7360,0,950
16418,2013/02/03,男,34,6,185,0.766666667,7980,0,421
59098,2011/01/16,男,38,5,268,0.846561505,7227,0,1170
9959,2006/12/18,女,57,3,196,0.75,8158,0,2660
51842,2012/12/30,女,53,10,24,0.539909997,11333,0,456
7416,2013/03/01,男,38,7,25,0.578466629,10578,0,395
5623,2011/08/02,男,32,8,488,0.820995439,7454,0,972
45586,2005/12/25,女,47,7,49,0.619472619,9879,0,3018
61245,2012/12/14,男,37,6,72,0.666666667,9180,0,472
29917,2008/01/02,女,52,8,68,0.541184792,11310,0,2280
13287,2009/11/05,女,38,9,189,0.845810419,7237,0,1607
32107,2011/06/19,男,52,8,512,0.615809859,9940,0,1016
57627,2009/01/13,男,46,11,96,0.605289232,10113,0,1903
2376,2005/10/29,男,40,4,1,0.85126408,7191,0,3075
52617,2009/06/29,女,43,6,146,0.709412514,8630,0,1736
57042,2008/01/28,男,46,6,161,0.546149866,11210,0,2254
24128,2012/01/15,女,36,9,37,0.684406439,8946,0,806
41929,2012/02/13,男,45,13,4,0.605714568,10111,0,777
10144,2007/03/23,女,32,6,180,0.838726376,7302,0,2565
50795,2012/01/04,男,47,5,338,1.070342538,5722,0,817
30382,2008/07/10,男,45,3,2,0.903873967,6776,0,2090
10442,2010/10/26,男,31,7,202,0.643553641,9517,0,1252
42997,2012/12/01,女,33,4,362,0.627353273,9763,0,485
9498,2005/12/07,男,41,10,31,0.673416887,9096,0,3036
52896,2011/04/21,男,42,3,470,0.843527954,7262,0,1075
17386,2013/03/07,男,51,3,38,0.777508567,7879,0,389
33730,2012/07/18,女,31,6,210,0.603679543,10148,0,621
54556,2013/03/02,男,44,12,1,0.79437111,7712,0,394
18080,2007/09/03,女,41,5,115,0.607037257,10092,0,2401
40037,2009/07/02,男,45,13,32,0.671122795,9129,0,1733
53231,2011/11/19,女,52,6,117,0.815290752,7515,0,863
30758,2009/02/14,男,42,9,162,0.525434354,11661,0,1871
46216,2007/03/22,男,37,5,190,0.743494722,8241,0,2566
11753,2007/10/11,男,39,4,395,0.7375,8308,0,2363
2477,2007/06/03,男,41,4,331,0.7375,8308,0,2493
60604,2012/06/30,男,36,6,93,0.866456448,7072,0,639
1668,2012/03/23,男,29,9,14,0.683959147,8959,0,738
11371,2005/11/27,男,53,7,9,0.612449286,10007,0,3046
44911,2008/05/23,女,58,8,78,0.407365902,15045,0,2138
14670,2011/09/26,男,,9,57,0.869982967,7045,0,917
21555,2009/01/08,男,52,9,285,0.732257795,8371,0,1908
21097,2008/02/14,男,37,5,188,0.848841041,7222,0,2237
4328,2010/01/01,男,43,6,260,0.925071676,6627,0,1550
29651,2007/07/21,男,37,9,98,0.7877014,7783,0,2445
27910,2006/06/25,男,43,4,64,0.712372763,8606,0,2836
10836,2012/11/17,男,38,10,28,0.788255336,7778,0,499
9211,2011/06/14,男,39,8,86,0.618385275,9915,0,1021
2225,2005/06/30,男,48,10,32,0.560768246,10934,0,3196
45526,2013/02/18,男,36,6,35,0.712115898,8611,0,406
26082,2011/10/16,男,47,6,241,0.702182526,8733,0,897
8907,2007/08/14,女,39,3,143,0.602906302,10171,0,2421
8526,2006/06/05,男,42,5,129,0.65180591,9408,0,2856
51484,2012/07/14,男,37,10,278,0.651945567,9406,0,625
60310,2012/09/13,男,28,6,349,0.792402119,7739,0,564
26880,2007/06/22,男,54,4,87,0.716412383,8560,0,2474
37849,2012/11/15,男,42,9,23,0.489088444,12539,0,501
34467,2013/03/07,男,51,6,266,0.664796748,9225,0,389
30597,2009/01/14,女,53,4,486,0.85,7216,0,1902
42629,2012/04/13,男,33,6,136,0.715053036,8579,0,717
11043,2005/02/08,男,44,6,74,0.781666667,7848,0,3338
9491,2005/11/15,女,47,7,205,0.432468283,14188,0,3058
18681,2005/12/23,男,59,7,69,0.766555903,8005,0,3020
7204,2013/02/04,男,31,5,109,0.936737903,6551,0,420
55115,2007/02/15,男,42,8,333,0.871923842,7038,0,2601
6354,2012/06/02,男,45,3,61,0.751230261,8169,0,667
44491,2011/07/14,男,29,5,194,0.705078125,8704,0,991
6651,2012/07/03,男,56,9,7,0.647515299,9478,0,636
46882,2012/09/01,女,28,8,6,0.631596172,9717,0,576
19318,2007/04/26,男,46,6,69,0.773062099,7939,0,2531
41197,2012/08/01,女,40,6,387,0.649745924,9446,0,607
24985,2012/09/12,男,27,4,449,0.638397129,9614,0,565
38882,2007/02/08,女,55,2,199,0.8,7672,0,2608
19915,2012/08/21,男,36,2,576,0.8,7672,0,587
46571,2011/03/23,男,34,8,331,0.731068366,8396,0,1104
30200,2008/04/13,男,48,10,2,0.49548999,12388,0,2178
16488,2013/03/12,女,40,6,1,0.961049006,6387,0,384
57914,2009/03/29,女,53,7,299,0.458819045,13379,0,1828
53011,2012/07/17,女,47,9,93,0.81056245,7574,0,622
33038,2011/11/20,男,46,6,20,0.551910112,11125,0,862
46285,2007/06/21,男,50,9,176,0.625260692,9820,0,2475
24450,2012/03/09,男,40,6,447,0.636939834,9640,0,752
44440,2011/03/07,男,41,3,190,0.73149869,8394,0,1120
22777,2010/09/24,男,31,9,478,0.766687477,8009,0,1284
976,2006/12/01,女,43,11,309,0.757512953,8106,0,2677
13349,2009/11/30,男,42,7,240,0.685787358,8954,0,1582
46246,2007/05/20,男,32,4,6,0.829250506,7405,0,2507
14294,2011/04/28,男,41,9,160,0.87726,7000,0,1068
7843,2011/07/18,男,38,4,2,0.712025507,8625,0,987
11580,2007/06/20,男,49,6,65,0.608620553,10091,0,2476
45009,2007/10/24,女,42,5,301,0.749934066,8190,0,2350
27709,2006/04/18,男,,15,94,0.54728504,11223,0,2904
12751,2010/03/02,男,47,6,174,0.518862984,11838,0,1490
15615,2012/06/08,男,41,4,428,0.739513605,8306,0,661
32315,2011/06/13,女,36,6,119,0.768194097,7996,0,1022
20737,2007/07/28,男,55,4,199,0.716537968,8573,0,2438
17012,2012/04/26,女,37,12,4,0.466441154,13170,0,704
6620,2012/05/30,男,31,8,247,0.625037135,9829,0,670
49002,2009/04/08,男,48,10,146,0.867972591,7078,0,1818
3749,2009/03/27,男,48,8,319,0.873677474,7032,0,1830
32528,2012/02/11,女,49,7,366,0.715405217,8588,0,779
14001,2011/06/03,女,39,7,428,0.672231947,9140,0,1032
56870,2008/01/31,女,35,5,598,1.01797548,6036,0,2251
23301,2011/05/28,男,35,5,139,0.921771677,6666,0,1038
49678,2010/06/05,女,60,3,424,0.733333333,8379,0,1395
21228,2008/12/12,男,32,4,192,0.771408486,7966,0,1935
35958,2008/02/08,男,47,12,21,0.635941219,9663,0,2243
50461,2011/12/13,男,54,5,145,0.74470189,8252,0,839
31643,2010/07/22,男,41,6,226,0.746652898,8231,0,1348
15024,2011/10/23,男,40,8,466,0.452858827,13572,0,890
43689,2010/08/18,男,47,7,300,0.73478422,8365,0,1321
51386,2012/05/31,男,44,8,269,0.855975491,7181,0,669
48188,2008/09/16,男,43,9,97,0.760886248,8079,0,2022
26380,2010/04/18,女,39,4,366,0.775,7932,0,1443
12308,2008/07/13,男,39,11,322,0.835591953,7357,0,2087
16618,2013/01/26,男,29,5,141,0.723638183,8496,0,429
41466,2011/11/24,男,38,7,439,0.925075233,6646,0,858
32619,2011/08/25,男,47,9,179,0.732222222,8397,0,949
49569,2010/01/30,男,47,8,19,0.596313646,10311,0,1521
22022,2010/07/22,男,50,10,26,0.501975671,12249,0,1348
24023,2011/04/29,女,46,8,162,0.819192646,7506,0,1067
27785,2006/06/11,男,53,9,155,0.681951869,9017,0,2850
51001,2012/05/15,女,37,5,16,0.778703305,7897,0,685
31250,2010/07/06,男,39,9,235,0.636777801,9658,0,1364
16945,2012/02/11,男,61,10,21,0.904544786,6799,0,779
29458,2007/07/31,男,38,5,447,0.663749191,9266,0,2435
443,2012/10/23,女,37,9,30,0.44906031,13696,0,524
36125,2010/12/06,女,41,10,8,0.676082656,9098,0,1211
10597,2011/11/05,男,32,4,99,0.531416847,11575,0,877
9939,2006/12/10,男,47,6,55,0.638145228,9640,0,2668
25604,2013/03/20,女,31,6,21,0.73253989,8398,0,376
55682,2011/05/01,男,35,6,262,0.510424755,12054,0,1065
15384,2012/05/08,女,34,4,306,0.566412003,10864,0,692
10438,2010/11/10,男,31,7,65,0.625492986,9838,0,1237
1910,2013/01/12,男,35,2,341,0.616227719,9986,0,443
36348,2012/03/13,男,36,13,199,0.506997858,12138,0,748
57282,2008/05/23,男,42,8,432,0.80997631,7598,0,2138
51422,2012/03/31,女,30,13,62,0.493293524,12476,0,730
50630,2012/04/20,女,41,8,20,0.945382488,6510,0,710
39971,2009/08/31,男,62,10,7,0.536459514,11473,0,1673
9282,2011/12/22,女,31,12,24,0.413077181,14900,0,830
44858,2007/01/30,男,37,4,65,0.607593287,10130,0,2617
40867,2010/11/08,男,35,7,167,0.697783698,8821,0,1239
29368,2005/11/11,女,38,6,590,0.775447216,7938,0,3062
51894,2012/08/19,男,46,9,150,0.709018659,8682,0,589
57487,2008/10/08,女,69,5,180,0.707665249,8699,0,2000
16946,2011/03/30,女,38,6,179,0.587580414,10477,0,1097
29472,2007/05/25,男,44,8,1,0.814622205,7557,0,2502
9898,2006/11/08,男,45,4,165,0.955925466,6440,0,2700
40010,2009/02/21,男,41,6,134,0.627120302,9817,0,1864
23123,2011/03/29,男,33,8,112,0.682032791,9027,0,1098
54393,2011/12/20,男,31,8,143,0.663216286,9284,0,832
46874,2012/08/23,男,42,4,140,0.927254931,6641,0,585
55450,2009/11/25,男,32,7,156,0.908798701,6776,0,1587
57695,2008/09/27,女,,10,148,0.628884804,9792,0,2011
52159,2013/03/16,男,38,4,248,0.724138053,8504,0,380
56785,2007/08/14,男,52,6,496,0.706065123,8722,0,2421
36905,2006/11/04,男,37,16,103,0.338710405,18184,0,2704
40349,2010/04/20,男,19,7,151,0.736648726,8361,0,1441
51931,2012/08/03,女,31,6,123,0.525390192,11725,0,605
9998,2007/01/31,女,59,7,574,0.377903196,16301,0,2616
1688,2012/04/23,女,36,10,149,0.591094799,10422,0,707
48122,2008/03/29,男,41,6,426,0.765837892,8044,0,2193
58429,2009/12/24,男,35,6,19,0.820956823,7504,0,1558
5761,2011/09/17,男,28,5,112,0.905115322,6807,0,926
36743,2006/06/28,女,51,8,36,0.529046965,11647,0,2833
24601,2012/06/21,女,47,8,23,0.675073401,9128,0,648
50723,2011/07/30,女,41,4,152,0.625931945,9845,0,975
59917,2011/09/14,男,37,7,25,0.618160297,9969,0,929
31458,2010/03/10,女,33,6,234,0.456889087,13488,0,1482
46723,2012/02/11,女,40,8,256,0.681562707,9042,0,779
59723,2011/12/17,男,52,4,550,1.119166515,5507,0,835
50095,2011/01/29,男,36,9,34,0.528535289,11661,0,1157
39764,2008/11/03,女,44,5,8,0.728192344,8464,0,1974
29996,2008/01/22,女,34,6,149,0.96020564,6419,0,2260
28610,2011/10/09,男,34,8,112,0.715033643,8620,0,904
48067,2008/03/05,男,62,7,65,0.702923603,8770,0,2217
29092,2005/01/26,男,34,6,188,0.562996073,10951,0,3351
21857,2011/03/05,男,52,9,669,0.396852674,15537,0,1122
58218,2009/09/13,女,30,6,156,0.645243826,9556,0,1660
15610,2012/05/12,男,34,5,569,1,6166,0,688
5933,2012/02/10,男,47,9,4,0.560808549,10995,0,780
54895,2006/08/29,男,40,5,447,0.688461538,8957,0,2771
29882,2008/01/25,男,54,7,13,0.56869052,10844,0,2257
50582,2012/02/16,女,37,7,25,0.481440281,12810,0,774
35168,2009/06/24,女,41,7,593,0.918048526,6718,0,1741
17909,2008/08/13,男,54,7,141,0.918060435,6718,0,2056
1700,2012/05/14,男,33,12,167,0.502501222,12274,0,686
5961,2012/05/05,男,54,14,17,0.654627468,9422,0,695
5507,2011/12/10,女,40,6,574,0.75,8224,0,842
59975,2012/09/06,女,36,6,4,0.785893744,7849,0,571
59188,2011/02/20,男,43,4,153,0.7425,8308,0,1135
49275,2009/07/21,男,55,4,23,0.7425,8308,0,1714
25991,2010/12/23,男,47,5,191,0.969635335,6362,0,1194
17356,2009/10/17,男,53,7,212,0.638367136,9664,0,1626
14062,2011/01/29,男,43,3,383,0.842462106,7323,0,1157
20597,2007/06/09,男,50,7,20,0.610413575,10107,0,2487
14987,2011/12/24,男,74,6,230,0.588688931,10480,0,828
53929,2008/07/16,男,38,7,10,0.735194233,8392,0,2084
45479,2012/11/02,男,28,9,1,0.691218911,8926,0,514
38644,2007/10/30,男,43,6,482,0.867777778,7110,0,2344
47281,2005/06/20,男,43,10,272,0.527890144,11688,0,3206
3988,2009/06/19,男,36,6,502,0.624703857,9877,0,1746
37036,2007/02/07,男,38,7,509,0.794553882,7767,0,2609
24746,2012/06/18,男,45,6,82,0.64558159,9560,0,651
55505,2010/08/27,男,38,7,498,0.708802251,8708,0,1312
11503,2007/11/01,男,64,7,246,0.742048569,8318,0,2342
8172,2012/09/18,男,40,7,87,0.753878847,8188,0,559
19572,2010/07/30,男,40,6,62,0.942385895,6551,0,1340
37497,2010/10/26,男,35,14,375,0.764285714,8078,0,1252
37039,2007/02/10,男,54,8,86,0.82919957,7446,0,2606
9450,2013/02/18,男,35,3,248,0.840957505,7342,0,406
41890,2011/12/09,男,30,8,16,0.544043528,11349,0,843
34917,2012/09/12,男,41,7,21,0.769014821,8029,0,565
53538,2005/12/12,女,52,6,138,0.624845173,9882,0,3031
1523,2011/06/27,男,45,9,209,0.706070204,8746,0,1008
20129,2004/11/16,女,52,5,34,0.873945655,7066,0,3422
49728,2010/06/24,女,33,4,67,0.785,7868,0,1376
18752,2006/02/16,男,55,8,111,0.844069418,7318,0,2965
7399,2013/03/24,男,38,4,106,0.487816473,12663,0,372
16963,2011/02/05,女,37,7,9,0.77295045,7992,0,1150
18728,2006/02/22,男,56,8,248,0.665678879,9280,0,2959
18367,2011/05/09,男,33,6,161,0.739131371,8358,0,1057
1646,2012/03/01,女,28,4,269,0.740023958,8348,0,760
37005,2006/12/23,男,65,6,214,0.603705296,10234,0,2655
46370,2009/01/04,男,56,5,107,0.652483895,9469,0,1912
5111,2011/02/05,女,27,4,425,0.738248297,8369,0,1150
7949,2012/04/13,男,39,11,197,0.451310446,13690,0,717
50038,2011/07/16,男,29,7,414,0.720632144,8574,0,989
21783,2008/11/26,女,48,12,20,0.77118697,8012,0,1951
3405,2008/06/07,男,52,6,156,0.895230368,6902,0,2123
8196,2010/01/30,女,48,5,36,1.049650076,5887,0,1521
48925,2010/11/03,男,49,8,48,0.695020243,8892,0,1244
25036,2012/08/05,男,35,3,580,0.783333333,7890,0,603
12892,2008/12/01,男,40,4,80,0.748976006,8252,0,1946
44395,2010/10/28,男,45,9,107,0.512222222,12069,0,1250
16836,2010/11/18,女,32,7,227,0.89129902,6936,0,1229
12354,2009/03/13,男,61,5,346,0.802609373,7703,0,1844
14497,2011/05/25,女,41,12,67,0.445457886,13879,0,1041
48856,2008/11/06,男,35,7,209,0.652925335,9469,0,1971
21361,2011/08/10,男,57,7,149,0.818571429,7553,0,964
51251,2012/03/19,男,40,3,505,0.890152606,6946,0,742
47791,2007/10/24,男,48,6,39,0.975861742,6336,0,2350
35301,2011/01/19,男,53,7,48,0.755324945,8186,0,1167
44061,2012/08/05,女,44,2,232,0.875137277,7066,0,603
62357,2012/04/10,男,33,5,236,0.525022498,11779,0,720
44989,2007/03/09,男,46,7,265,0.634562898,9746,0,2579
52965,2011/12/15,男,57,7,34,0.737299714,8388,0,837
57018,2007/12/24,男,37,6,143,0.708507275,8729,0,2289
5490,2011/04/22,男,35,5,492,0.783084325,7898,0,1074
46845,2012/07/24,男,34,4,327,0.958617483,6452,0,615
27395,2012/01/25,女,30,9,177,0.668010584,9259,0,796
39476,2009/01/05,女,42,6,102,0.656359295,9424,0,1911
20404,2005/09/01,男,64,5,358,0.604588994,10231,0,3133
54068,2011/03/10,女,71,2,69,1.41,4387,0,1117
14202,2012/05/01,男,40,8,564,0.871001126,7102,0,699
50501,2011/06/08,女,31,6,286,0.663298306,9326,0,1027
38600,2007/12/01,男,42,8,59,0.780272452,7928,0,2312
8587,2007/01/20,男,52,10,520,0.755133057,8192,0,2627
42647,2012/07/18,女,48,4,530,0.560505572,11037,0,621
18773,2006/03/23,男,49,8,48,0.873031329,7086,0,2930
8352,2011/03/31,男,40,5,96,0.489125553,12648,0,1096
46032,2006/12/03,男,42,6,15,0.6725568,9199,0,2675
38881,2008/04/09,女,39,5,427,0.980662546,6309,0,2182
30921,2009/02/21,男,42,6,35,0.914185875,6768,0,1864
51106,2011/11/14,男,31,5,114,0.602222871,10275,0,868
13573,2012/05/01,女,38,5,101,0.528608406,11706,0,699
27071,2008/12/05,男,52,9,148,0.524444444,11799,0,1942
52431,2013/02/13,女,27,5,188,0.760902496,8133,0,411
46945,2012/10/13,男,42,6,297,0.990677125,6247,0,534
37986,2013/03/31,女,46,8,57,0.601109169,10296,0,365
24166,2011/11/22,男,47,5,67,0.644727083,9600,0,860
30540,2008/08/16,男,36,9,203,0.744911542,8309,0,2053
35108,2013/01/01,男,44,6,12,0.992226675,6238,0,454
16983,2012/08/04,男,44,7,67,0.725708758,8529,0,604
203,2011/01/13,女,34,11,64,0.452762051,13671,0,1173
20403,2005/09/06,女,31,10,67,0.470075942,13168,0,3128
9505,2005/12/21,女,78,4,122,0.717019576,8633,0,3022
14042,2011/01/12,男,61,6,577,0.764410966,8098,0,1174
32972,2012/09/19,男,32,9,116,0.748774794,8268,0,558
18668,2005/12/11,男,44,6,268,0.622804547,9941,0,3032
50859,2011/09/23,男,32,4,268,0.776420063,7975,0,920
49704,2010/07/08,男,42,8,64,0.614901688,10070,0,1362
47525,2007/07/12,男,44,6,225,0.627815066,9863,0,2454
5684,2011/12/16,男,61,6,228,0.7043096,8792,0,836
35165,2013/03/01,男,50,7,208,0.724085594,8552,0,395
24219,2011/11/30,男,28,11,115,0.609806992,10155,0,852
10716,2012/07/11,男,30,10,122,0.520488317,11898,0,628
505,2013/03/26,男,32,5,53,0.674929163,9176,0,370
56351,2005/08/12,男,47,5,206,0.834369612,7424,0,3153
6041,2011/12/18,男,49,12,5,0.442833858,13988,0,834
48457,2008/07/20,男,53,8,107,0.861425393,7191,0,2080
34841,2011/02/20,女,32,8,418,0.767480178,8072,0,1135
281,2011/07/10,男,41,7,75,0.766467896,8083,0,995
27173,2010/11/17,女,40,5,159,0.787017276,7872,0,1230
17065,2012/05/08,男,52,7,301,0.666860403,9291,0,692
26919,2008/04/25,男,38,7,188,0.859341193,7210,0,2166
13292,2009/11/08,男,35,7,135,0.764218056,8108,0,1604
6972,2012/12/24,女,41,10,74,0.72379117,8562,0,462
19696,2011/07/11,男,47,6,6,0.647363418,9573,0,994
29466,2007/05/17,女,53,4,367,0.754474069,8214,0,2510
7851,2011/08/25,女,39,5,107,0.504095494,12294,0,949
55213,2007/04/10,男,80,6,32,0.911666667,6798,0,2547
14754,2011/07/31,女,51,6,156,0.757574869,8181,0,974
53209,2009/06/29,男,40,3,225,1.016699475,6096,0,1736
31633,2012/03/28,女,45,7,73,0.591527009,10478,0,733
40619,2010/08/24,男,31,6,33,0.76349963,8118,0,1315
